Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Total
M5V,Age characteristics,Total population by age groups,25 to 29 years,,,,,7525
M5V,Age characteristics,Total population by age groups,30 to 34 years,,,,,6735
M5V,Age characteristics,Total population by age groups,35 to 39 years,,,,,3825
M5V,Age characteristics,Total population by age groups,40 to 44 years,,,,,2085
M5V,Age characteristics,Total population by age groups,45 to 49 years,,,,,1550
M5V,Age characteristics,Total population by age groups,50 to 54 years,,,,,1280
M5V,Age characteristics,Total population by age groups,55 to 59 years,,,,,955
M5V,Age characteristics,Total population by age groups,60 to 64 years,,,,,780
M5V,Age characteristics,Total population by age groups,65 to 69 years,,,,,485
M5V,Age characteristics,Total population by age groups,70 to 74 years,,,,,300
M5V,Age characteristics,Total population by age groups,75 to 79 years,,,,,195
M5V,Age characteristics,Total population by age groups,80 to 84 years,,,,,120
M5V,Age characteristics,Total population by age groups,85 years and over,,,,,55
M5V,Age characteristics,Median age of the population,,,,,,31.9
M5V,Age characteristics,% of the population aged 15 and over,,,,,,95.4
M5W,Age characteristics,Total population by age groups,,,,,,
M5W,Age characteristics,Total population by age groups,0 to 4 years,,,,,
M5W,Age characteristics,Total population by age groups,5 to 9 years,,,,,
M5W,Age characteristics,Total population by age groups,10 to 14 years,,,,,
M5W,Age characteristics,Total population by age groups,15 to 19 years,,,,,
M5W,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,
M5W,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,
M5W,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,
M5W,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,
M5W,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,
M5W,Age characteristics,Total population by age groups,20 to 24 years,,,,,
M5W,Age characteristics,Total population by age groups,25 to 29 years,,,,,
M5W,Age characteristics,Total population by age groups,30 to 34 years,,,,,
M5W,Age characteristics,Total population by age groups,35 to 39 years,,,,,
M5W,Age characteristics,Total population by age groups,40 to 44 years,,,,,
M5W,Age characteristics,Total population by age groups,45 to 49 years,,,,,
M5W,Age characteristics,Total population by age groups,50 to 54 years,,,,,
M5W,Age characteristics,Total population by age groups,55 to 59 years,,,,,
M5W,Age characteristics,Total population by age groups,60 to 64 years,,,,,
M5W,Age characteristics,Total population by age groups,65 to 69 years,,,,,
M5W,Age characteristics,Total population by age groups,70 to 74 years,,,,,
M5W,Age characteristics,Total population by age groups,75 to 79 years,,,,,
M5W,Age characteristics,Total population by age groups,80 to 84 years,,,,,
M5W,Age characteristics,Total population by age groups,85 years and over,,,,,
M5W,Age characteristics,Median age of the population,,,,,,
M5W,Age characteristics,% of the population aged 15 and over,,,,,,
M6A,Age characteristics,Total population by age groups,,,,,,19750
M6A,Age characteristics,Total population by age groups,0 to 4 years,,,,,1270
M6A,Age characteristics,Total population by age groups,5 to 9 years,,,,,1245
M6A,Age characteristics,Total population by age groups,10 to 14 years,,,,,1375
M6A,Age characteristics,Total population by age groups,15 to 19 years,,,,,1360
M6A,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,285
M6A,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,305
M6A,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,265
M6A,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,240
M6A,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,270
M6A,Age characteristics,Total population by age groups,20 to 24 years,,,,,1075
M6A,Age characteristics,Total population by age groups,25 to 29 years,,,,,1105
M6A,Age characteristics,Total population by age groups,30 to 34 years,,,,,1330
M6A,Age characteristics,Total population by age groups,35 to 39 years,,,,,1330
M6A,Age characteristics,Total population by age groups,40 to 44 years,,,,,1395
M6A,Age characteristics,Total population by age groups,45 to 49 years,,,,,1360
M6A,Age characteristics,Total population by age groups,50 to 54 years,,,,,1255
M6A,Age characteristics,Total population by age groups,55 to 59 years,,,,,1065
M6A,Age characteristics,Total population by age groups,60 to 64 years,,,,,860
M6A,Age characteristics,Total population by age groups,65 to 69 years,,,,,670
M6A,Age characteristics,Total population by age groups,70 to 74 years,,,,,600
M6A,Age characteristics,Total population by age groups,75 to 79 years,,,,,640
M6A,Age characteristics,Total population by age groups,80 to 84 years,,,,,635
M6A,Age characteristics,Total population by age groups,85 years and over,,,,,1185
M6A,Age characteristics,Median age of the population,,,,,,39.1
M6A,Age characteristics,% of the population aged 15 and over,,,,,,80.3
M6B,Age characteristics,Total population by age groups,,,,,,29235
M6B,Age characteristics,Total population by age groups,0 to 4 years,,,,,1650
M6B,Age characteristics,Total population by age groups,5 to 9 years,,,,,1550
M6B,Age characteristics,Total population by age groups,10 to 14 years,,,,,1570
M6B,Age characteristics,Total population by age groups,15 to 19 years,,,,,1665
M6B,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,340
M6B,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,320
M6B,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,325
M6B,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,350
M6B,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,330
M6B,Age characteristics,Total population by age groups,20 to 24 years,,,,,1910
M6B,Age characteristics,Total population by age groups,25 to 29 years,,,,,2055
M6B,Age characteristics,Total population by age groups,30 to 34 years,,,,,2050
M6B,Age characteristics,Total population by age groups,35 to 39 years,,,,,1950
M6B,Age characteristics,Total population by age groups,40 to 44 years,,,,,2045
M6B,Age characteristics,Total population by age groups,45 to 49 years,,,,,2145
M6B,Age characteristics,Total population by age groups,50 to 54 years,,,,,2130
M6B,Age characteristics,Total population by age groups,55 to 59 years,,,,,1725
M6B,Age characteristics,Total population by age groups,60 to 64 years,,,,,1535
M6B,Age characteristics,Total population by age groups,65 to 69 years,,,,,1050
M6B,Age characteristics,Total population by age groups,70 to 74 years,,,,,1080
M6B,Age characteristics,Total population by age groups,75 to 79 years,,,,,1045
M6B,Age characteristics,Total population by age groups,80 to 84 years,,,,,1010
M6B,Age characteristics,Total population by age groups,85 years and over,,,,,1070
M6B,Age characteristics,Median age of the population,,,,,,40.5
M6B,Age characteristics,% of the population aged 15 and over,,,,,,83.7
M6C,Age characteristics,Total population by age groups,,,,,,24255
M6C,Age characteristics,Total population by age groups,0 to 4 years,,,,,1450
M6C,Age characteristics,Total population by age groups,5 to 9 years,,,,,1215
M6C,Age characteristics,Total population by age groups,10 to 14 years,,,,,1095
M6C,Age characteristics,Total population by age groups,15 to 19 years,,,,,1165
M6C,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,235
M6C,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,225
M6C,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,240
M6C,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,230
M6C,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,230
M6C,Age characteristics,Total population by age groups,20 to 24 years,,,,,1625
M6C,Age characteristics,Total population by age groups,25 to 29 years,,,,,1985
M6C,Age characteristics,Total population by age groups,30 to 34 years,,,,,2040
M6C,Age characteristics,Total population by age groups,35 to 39 years,,,,,2030
M6C,Age characteristics,Total population by age groups,40 to 44 years,,,,,1915
M6C,Age characteristics,Total population by age groups,45 to 49 years,,,,,1880
M6C,Age characteristics,Total population by age groups,50 to 54 years,,,,,1685
M6C,Age characteristics,Total population by age groups,55 to 59 years,,,,,1530
M6C,Age characteristics,Total population by age groups,60 to 64 years,,,,,1380
M6C,Age characteristics,Total population by age groups,65 to 69 years,,,,,1020
M6C,Age characteristics,Total population by age groups,70 to 74 years,,,,,775
M6C,Age characteristics,Total population by age groups,75 to 79 years,,,,,630
M6C,Age characteristics,Total population by age groups,80 to 84 years,,,,,445
M6C,Age characteristics,Total population by age groups,85 years and over,,,,,405
M6C,Age characteristics,Median age of the population,,,,,,38.8
M6C,Age characteristics,% of the population aged 15 and over,,,,,,84.5
M6E,Age characteristics,Total population by age groups,,,,,,37920
M6E,Age characteristics,Total population by age groups,0 to 4 years,,,,,1955
M6E,Age characteristics,Total population by age groups,5 to 9 years,,,,,1755
M6E,Age characteristics,Total population by age groups,10 to 14 years,,,,,1975
M6E,Age characteristics,Total population by age groups,15 to 19 years,,,,,2255
M6E,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,450
M6E,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,430
M6E,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,455
M6E,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,455
M6E,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,470
M6E,Age characteristics,Total population by age groups,20 to 24 years,,,,,2405
M6E,Age characteristics,Total population by age groups,25 to 29 years,,,,,2780
M6E,Age characteristics,Total population by age groups,30 to 34 years,,,,,3020
M6E,Age characteristics,Total population by age groups,35 to 39 years,,,,,2830
M6E,Age characteristics,Total population by age groups,40 to 44 years,,,,,2940
M6E,Age characteristics,Total population by age groups,45 to 49 years,,,,,3080
M6E,Age characteristics,Total population by age groups,50 to 54 years,,,,,2930
M6E,Age characteristics,Total population by age groups,55 to 59 years,,,,,2395
M6E,Age characteristics,Total population by age groups,60 to 64 years,,,,,1995
M6E,Age characteristics,Total population by age groups,65 to 69 years,,,,,1470
M6E,Age characteristics,Total population by age groups,70 to 74 years,,,,,1370
M6E,Age characteristics,Total population by age groups,75 to 79 years,,,,,1120
M6E,Age characteristics,Total population by age groups,80 to 84 years,,,,,910
M6E,Age characteristics,Total population by age groups,85 years and over,,,,,730
M6E,Age characteristics,Median age of the population,,,,,,40
M6E,Age characteristics,% of the population aged 15 and over,,,,,,85
M6G,Age characteristics,Total population by age groups,,,,,,32075
M6G,Age characteristics,Total population by age groups,0 to 4 years,,,,,1410
M6G,Age characteristics,Total population by age groups,5 to 9 years,,,,,1245
M6G,Age characteristics,Total population by age groups,10 to 14 years,,,,,1175
M6G,Age characteristics,Total population by age groups,15 to 19 years,,,,,1245
M6G,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,220
